date,rain
17/01/2016,0
18/01/2016,0
19/01/2016,0
20/01/2016,0
21/01/2016,0
22/01/2016,0
23/01/2016,0
24/01/2016,0
25/01/2016,0
26/01/2016,0
27/01/2016,0
28/01/2016,0
29/01/2016,0
30/01/2016,0
31/01/2016,0
1/2/2016,0
2/2/2016,0
3/2/2016,0
4/2/2016,0
5/2/2016,0
6/2/2016,0
7/2/2016,0
8/2/2016,0
9/2/2016,0
10/2/2016,0
11/2/2016,0
12/2/2016,0
13/02/2016,0
14/02/2016,0
15/02/2016,0
16/02/2016,0
17/02/2016,0
18/02/2016,0
19/02/2016,0
20/02/2016,0
21/02/2016,0
22/02/2016,0
23/02/2016,0
24/02/2016,0
25/02/2016,0
26/02/2016,0
27/02/2016,0
28/02/2016,0
29/02/2016,0
1/3/2016,0
2/3/2016,0
3/3/2016,0
4/3/2016,0
5/3/2016,0
6/3/2016,0
7/3/2016,0
8/3/2016,0
9/3/2016,0
10/3/2016,0
11/3/2016,0
12/3/2016,4.8
13/03/2016,0
14/03/2016,0
15/03/2016,0
16/03/2016,0
17/03/2016,22.6
18/03/2016,0
19/03/2016,0
20/03/2016,62.9
21/03/2016,0
22/03/2016,0
23/03/2016,0
24/03/2016,4.8
25/03/2016,0
26/03/2016,0
27/03/2016,0
28/03/2016,0
29/03/2016,0
30/03/2016,0
31/03/2016,0
1/4/2016,0
2/4/2016,0
3/4/2016,0
4/4/2016,0
5/4/2016,0
6/4/2016,8.8
7/4/2016,0
8/4/2016,1.4
9/4/2016,6.7
10/4/2016,0
11/4/2016,0
12/4/2016,0
13/04/2016,0
14/04/2016,0
15/04/2016,0
16/04/2016,0
17/04/2016,0
18/04/2016,0.7
19/04/2016,2.5
20/04/2016,0
21/04/2016,0
22/04/2016,0
23/04/2016,0
24/04/2016,0
25/04/2016,0
26/04/2016,0
27/04/2016,0
28/04/2016,0
29/04/2016,0
30/04/2016,0
1/5/2016,0
2/5/2016,0
3/5/2016,0
4/5/2016,0
5/5/2016,0
6/5/2016,0
7/5/2016,24.5
8/5/2016,0
9/5/2016,0
10/5/2016,0
11/5/2016,35
12/5/2016,0
13/05/2016,24.3
14/05/2016,0
15/05/2016,0
16/05/2016,105.7
17/05/2016,0.4
18/05/2016,0
19/05/2016,0
20/05/2016,0
21/05/2016,2.7
22/05/2016,0.6
23/05/2016,0
24/05/2016,1.3
25/05/2016,0
26/05/2016,19.9
27/05/2016,25.4
28/05/2016,0
29/05/2016,0
30/05/2016,0
31/05/2016,0
1/6/2016,18.5
2/6/2016,2
3/6/2016,0
4/6/2016,0
5/6/2016,0
6/6/2016,10
7/6/2016,0
8/6/2016,0
9/6/2016,9.4
10/6/2016,1.1
11/6/2016,5.4
12/6/2016,21.4
13/06/2016,0
14/06/2016,0
15/06/2016,23.6
16/06/2016,0
17/06/2016,0
18/06/2016,6.1
19/06/2016,10.8
20/06/2016,0
21/06/2016,0
22/06/2016,0
23/06/2016,0
24/06/2016,24.6
25/06/2016,3.9
26/06/2016,0
27/06/2016,16
28/06/2016,44.4
29/06/2016,0
30/06/2016,19.3
1/7/2016,21.5
2/7/2016,0
3/7/2016,0
4/7/2016,6.7
5/7/2016,0
6/7/2016,0
7/7/2016,0
8/7/2016,0
9/7/2016,30
10/7/2016,4
11/7/2016,0
12/7/2016,66.7
13/07/2016,0
14/07/2016,0
15/07/2016,0
16/07/2016,0
17/07/2016,1.5
18/07/2016,0
19/07/2016,60.1
20/07/2016,0
21/07/2016,14.9
22/07/2016,36.9
23/07/2016,4.4
24/07/2016,38.8
25/07/2016,0
26/07/2016,0
27/07/2016,0
28/07/2016,0
29/07/2016,38.7
30/07/2016,0
31/07/2016,0
1/8/2016,56.4
2/8/2016,0
3/8/2016,0
4/8/2016,0
5/8/2016,34.8
6/8/2016,0
7/8/2016,0
8/8/2016,0
9/8/2016,117.1
10/8/2016,51.1
11/8/2016,31.2
12/8/2016,0
13/08/2016,1.3
14/08/2016,0
15/08/2016,13.9
16/08/2016,4.2
17/08/2016,28.3
18/08/2016,56
19/08/2016,16
20/08/2016,0
21/08/2016,0
22/08/2016,0
23/08/2016,33.1
24/08/2016,0
25/08/2016,13.2
26/08/2016,7.6
27/08/2016,0
28/08/2016,0.4
29/08/2016,13.3
30/08/2016,20.2
31/08/2016,0
1/9/2016,0.6
2/9/2016,0.4
3/9/2016,63.7
4/9/2016,20.5
5/9/2016,1.2
6/9/2016,15
7/9/2016,0
8/9/2016,6.4
9/9/2016,53.8
10/9/2016,0
11/9/2016,12.3
12/9/2016,33.2
13/09/2016,0
14/09/2016,0.3
15/09/2016,3
16/09/2016,0
17/09/2016,6.2
18/09/2016,0
19/09/2016,31.6
20/09/2016,12.2
21/09/2016,5.6
22/09/2016,12.4
23/09/2016,0
24/09/2016,0
25/09/2016,64.8
26/09/2016,0
27/09/2016,0
28/09/2016,0
29/09/2016,0
30/09/2016,8.6
1/10/2016,0
2/10/2016,0
3/10/2016,0
4/10/2016,0
5/10/2016,0
6/10/2016,0
7/10/2016,0
8/10/2016,0.8
9/10/2016,0
10/10/2016,0
11/10/2016,0
12/10/2016,18.4
13/10/2016,16
14/10/2016,0
15/10/2016,0
16/10/2016,0
17/10/2016,0
18/10/2016,0
19/10/2016,0
20/10/2016,0
21/10/2016,0
22/10/2016,0
23/10/2016,0
24/10/2016,0
25/10/2016,0
26/10/2016,0
27/10/2016,0
28/10/2016,0
29/10/2016,0
30/10/2016,0
31/10/2016,0
1/11/2016,0
2/11/2016,0
3/11/2016,0
4/11/2016,0
5/11/2016,0
6/11/2016,0
7/11/2016,0
8/11/2016,0
9/11/2016,0
10/11/2016,0
11/11/2016,0
12/11/2016,0
13/11/2016,0
14/11/2016,0
15/11/2016,0
16/11/2016,0
17/11/2016,0
18/11/2016,0
19/11/2016,0
20/11/2016,0
21/11/2016,0
22/11/2016,0
23/11/2016,0
24/11/2016,0
25/11/2016,0
26/11/2016,0
27/11/2016,0
28/11/2016,0
29/11/2016,0
30/11/2016,0
1/12/2016,0
2/12/2016,0
3/12/2016,0
4/12/2016,0
5/12/2016,0
6/12/2016,0
7/12/2016,0
8/12/2016,0
9/12/2016,0
10/12/2016,0
11/12/2016,0
12/12/2016,0
13/12/2016,0
14/12/2016,0
15/12/2016,0
16/12/2016,0
17/12/2016,0
18/12/2016,0
19/12/2016,0
20/12/2016,0
21/12/2016,0
22/12/2016,0
23/12/2016,0
24/12/2016,0
25/12/2016,0
26/12/2016,0
27/12/2016,0
28/12/2016,0
29/12/2016,0
30/12/2016,0
31/12/2016,0
1/1/2017,0
2/1/2017,0
3/1/2017,0
4/1/2017,0
5/1/2017,0
6/1/2017,0
7/1/2017,0
8/1/2017,0
9/1/2017,0
10/1/2017,0
11/1/2017,0
12/1/2017,0
13/01/2017,0
14/01/2017,0
15/01/2017,0
16/01/2017,0
17/01/2017,0
18/01/2017,0
19/01/2017,0
20/01/2017,0
21/01/2017,0
22/01/2017,0
23/01/2017,0
24/01/2017,0
25/01/2017,0
26/01/2017,0
27/01/2017,0
28/01/2017,0
29/01/2017,0
30/01/2017,0
31/01/2017,0
1/2/2017,0
2/2/2017,0
3/2/2017,0
4/2/2017,0
5/2/2017,0
6/2/2017,0
7/2/2017,0
8/2/2017,0
9/2/2017,0
10/2/2017,0
11/2/2017,0
12/2/2017,0
13/02/2017,0
14/02/2017,0
15/02/2017,0
16/02/2017,0
17/02/2017,0
18/02/2017,0
19/02/2017,0
20/02/2017,0
21/02/2017,0
22/02/2017,0
23/02/2017,0
24/02/2017,0
25/02/2017,0
26/02/2017,0
27/02/2017,0
28/02/2017,0
1/3/2017,0
2/3/2017,0
3/3/2017,0
4/3/2017,0
5/3/2017,0
6/3/2017,0
7/3/2017,0
8/3/2017,0
9/3/2017,0
10/3/2017,0
11/3/2017,0
12/3/2017,0
13/03/2017,0
14/03/2017,0
15/03/2017,0
16/03/2017,0
17/03/2017,0
18/03/2017,0
19/03/2017,0
20/03/2017,0
21/03/2017,0
22/03/2017,0
23/03/2017,0
24/03/2017,0
25/03/2017,0
26/03/2017,0
27/03/2017,0
28/03/2017,0
29/03/2017,0
30/03/2017,0
31/03/2017,0
1/4/2017,0
2/4/2017,0
3/4/2017,0
4/4/2017,0
5/4/2017,0
6/4/2017,0
7/4/2017,0
8/4/2017,0
9/4/2017,0
10/4/2017,0
11/4/2017,0
12/4/2017,0
13/04/2017,0
14/04/2017,0
15/04/2017,0
16/04/2017,0
17/04/2017,0
18/04/2017,0
19/04/2017,0
20/04/2017,0
21/04/2017,0
22/04/2017,0
23/04/2017,0
24/04/2017,0
25/04/2017,0
26/04/2017,13.2
27/04/2017,0
28/04/2017,0
29/04/2017,0
30/04/2017,0
1/5/2017,0.6
2/5/2017,8.8
3/5/2017,0
4/5/2017,0
5/5/2017,4.3
6/5/2017,0
7/5/2017,33.9
8/5/2017,0
9/5/2017,0
10/5/2017,4.6
11/5/2017,0
12/5/2017,0
13/05/2017,13.2
14/05/2017,18.6
15/05/2017,0
16/05/2017,3.3
17/05/2017,0
18/05/2017,18
19/05/2017,0
20/05/2017,0
21/05/2017,0
22/05/2017,5
23/05/2017,52.4
24/05/2017,0
25/05/2017,40
26/05/2017,0
27/05/2017,46.3
28/05/2017,5.3
29/05/2017,0
30/05/2017,97
31/05/2017,0
1/6/2017,48.3
2/6/2017,0
3/6/2017,0
4/6/2017,0.7
5/6/2017,35
6/6/2017,19
7/6/2017,0
8/6/2017,0
9/6/2017,0
10/6/2017,0
11/6/2017,3.3
12/6/2017,1.5
13/06/2017,0
14/06/2017,0
15/06/2017,2.4
16/06/2017,3.8
17/06/2017,0
18/06/2017,5.7
19/06/2017,0
20/06/2017,34.8
21/06/2017,0
22/06/2017,17.6
23/06/2017,0
24/06/2017,33.5
25/06/2017,1.5
26/06/2017,15.9
27/06/2017,0
28/06/2017,0
29/06/2017,70
30/06/2017,1
1/7/2017,0
2/7/2017,27.1
3/7/2017,0
4/7/2017,29.8
5/7/2017,0
6/7/2017,0
7/7/2017,0
8/7/2017,0
9/7/2017,0
10/7/2017,0
11/7/2017,21.7
12/7/2017,59.9
13/07/2017,33.2
14/07/2017,0
15/07/2017,1.1
16/07/2017,0
17/07/2017,94.9
18/07/2017,0
19/07/2017,0
20/07/2017,10.4
21/07/2017,0.9
22/07/2017,0
23/07/2017,0
24/07/2017,0
25/07/2017,0
26/07/2017,0
27/07/2017,0
28/07/2017,27.1
29/07/2017,63.4
30/07/2017,17.4
31/07/2017,0
1/8/2017,32.1
2/8/2017,25.8
3/8/2017,23.4
4/8/2017,0
5/8/2017,4.8
6/8/2017,3.8
7/8/2017,0
8/8/2017,0
9/8/2017,13.1
10/8/2017,0
11/8/2017,0
12/8/2017,57
13/08/2017,0
14/08/2017,0
15/08/2017,83.7
16/08/2017,0.8
17/08/2017,0
18/08/2017,0
19/08/2017,0
20/08/2017,0.9
21/08/2017,0
22/08/2017,0
23/08/2017,0
24/08/2017,38.9
25/08/2017,1.7
26/08/2017,0
27/08/2017,0
28/08/2017,0.6
29/08/2017,29.4
30/08/2017,0
31/08/2017,0
1/9/2017,3.4
2/9/2017,0
3/9/2017,0
4/9/2017,5.6
5/9/2017,33.5
6/9/2017,16.1
7/9/2017,3.4
8/9/2017,0
9/9/2017,19.6
10/9/2017,12.8
11/9/2017,30.7
12/9/2017,11.6
13/09/2017,0
14/09/2017,29.4
15/09/2017,0
16/09/2017,0
17/09/2017,0
18/09/2017,21.6
19/09/2017,2.4
20/09/2017,27.6
21/09/2017,29.2
22/09/2017,18.4
23/09/2017,5.6
24/09/2017,0
25/09/2017,0
26/09/2017,0.3
27/09/2017,0
28/09/2017,2.4
29/09/2017,0
30/09/2017,0
1/10/2017,0
2/10/2017,0
3/10/2017,11.9
4/10/2017,1.1
5/10/2017,0
6/10/2017,0
7/10/2017,5.8
8/10/2017,0
9/10/2017,0
10/10/2017,0
11/10/2017,0
12/10/2017,0
13/10/2017,0
14/10/2017,0
15/10/2017,0
16/10/2017,0
17/10/2017,0
18/10/2017,0
19/10/2017,0
20/10/2017,0
21/10/2017,0
22/10/2017,0
23/10/2017,0
24/10/2017,0
25/10/2017,0
26/10/2017,0
27/10/2017,0
28/10/2017,0
29/10/2017,0
30/10/2017,0
31/10/2017,0
1/11/2017,0
2/11/2017,0
3/11/2017,0
4/11/2017,0
5/11/2017,0
6/11/2017,0
7/11/2017,0
8/11/2017,0
9/11/2017,0
10/11/2017,0
11/11/2017,0
12/11/2017,0
13/11/2017,0
14/11/2017,0
15/11/2017,0
16/11/2017,0
17/11/2017,0
18/11/2017,0
19/11/2017,0
20/11/2017,0
21/11/2017,0
22/11/2017,0
23/11/2017,0
24/11/2017,0
25/11/2017,0
26/11/2017,0
27/11/2017,0
28/11/2017,0
29/11/2017,0
30/11/2017,0
1/12/2017,0
2/12/2017,0
3/12/2017,0
4/12/2017,0
5/12/2017,0
6/12/2017,0
7/12/2017,0
8/12/2017,0
9/12/2017,0
10/12/2017,0
11/12/2017,0
12/12/2017,0
13/12/2017,0
14/12/2017,0
15/12/2017,0
16/12/2017,0
17/12/2017,0
18/12/2017,0
19/12/2017,0
20/12/2017,0
21/12/2017,0
22/12/2017,0
23/12/2017,0
24/12/2017,0
25/12/2017,0
26/12/2017,0
27/12/2017,0
28/12/2017,0
29/12/2017,0
30/12/2017,0
31/12/2017,0
1/1/2018,0
2/1/2018,0
3/1/2018,0
4/1/2018,0
5/1/2018,0
6/1/2018,0
7/1/2018,0
8/1/2018,0
9/1/2018,0
10/1/2018,0
11/1/2018,0
12/1/2018,0
13/01/2018,0
14/01/2018,0
15/01/2018,0
16/01/2018,0
17/01/2018,0
18/01/2018,0
19/01/2018,0
20/01/2018,0
21/01/2018,0
22/01/2018,0
23/01/2018,0
24/01/2018,0
25/01/2018,0
26/01/2018,0
27/01/2018,0
28/01/2018,0
29/01/2018,0
30/01/2018,0
31/01/2018,0
1/2/2018,0
2/2/2018,0
3/2/2018,0
4/2/2018,0
5/2/2018,0
6/2/2018,0
7/2/2018,0
8/2/2018,0
9/2/2018,0
10/2/2018,0
11/2/2018,0
12/2/2018,0
13/02/2018,0
14/02/2018,0
15/02/2018,0
16/02/2018,0
17/02/2018,0
18/02/2018,0
19/02/2018,0
20/02/2018,0
21/02/2018,0
22/02/2018,0
23/02/2018,0
24/02/2018,0
25/02/2018,0
26/02/2018,0
27/02/2018,0
28/02/2018,0
1/3/2018,0
2/3/2018,0
3/3/2018,0
4/3/2018,0
5/3/2018,0
6/3/2018,0
7/3/2018,0
8/3/2018,0
9/3/2018,0
10/3/2018,0
11/3/2018,0
12/3/2018,0
13/03/2018,0
14/03/2018,0
15/03/2018,0
16/03/2018,0
17/03/2018,0
18/03/2018,0
19/03/2018,0
20/03/2018,0
21/03/2018,0
22/03/2018,0
23/03/2018,0
24/03/2018,0
25/03/2018,0
26/03/2018,0
27/03/2018,0
28/03/2018,0
29/03/2018,0
30/03/2018,0
31/03/2018,0
1/4/2018,0
2/4/2018,0
3/4/2018,0
4/4/2018,0
5/4/2018,0
6/4/2018,0
7/4/2018,0
8/4/2018,0
9/4/2018,0
10/4/2018,0
11/4/2018,0
12/4/2018,0
13/04/2018,0
14/04/2018,0
15/04/2018,0
16/04/2018,0
17/04/2018,0
18/04/2018,0
19/04/2018,0
20/04/2018,0
21/04/2018,0
22/04/2018,0
23/04/2018,0
24/04/2018,0
25/04/2018,0
26/04/2018,0
27/04/2018,0
28/04/2018,0
29/04/2018,0
30/04/2018,0
1/5/2018,0
2/5/2018,1.8
3/5/2018,0
4/5/2018,0
5/5/2018,0
6/5/2018,0
7/5/2018,0
8/5/2018,0
9/5/2018,0.3
10/5/2018,0
11/5/2018,60.3
12/5/2018,1.3
13/05/2018,0
14/05/2018,45.6
15/05/2018,0
16/05/2018,0
17/05/2018,0.3
18/05/2018,0
19/05/2018,0
20/05/2018,0
21/05/2018,0
22/05/2018,0
23/05/2018,0
24/05/2018,0
25/05/2018,0
26/05/2018,0
27/05/2018,0
28/05/2018,0
29/05/2018,0
30/05/2018,0
31/05/2018,0
1/6/2018,0
2/6/2018,0
3/6/2018,0
4/6/2018,0
5/6/2018,9.5
6/6/2018,0
7/6/2018,0
8/6/2018,0
9/6/2018,0
10/6/2018,0
11/6/2018,12.7
12/6/2018,0
13/06/2018,26.9
14/06/2018,0
15/06/2018,0
16/06/2018,6.9
17/06/2018,0
18/06/2018,0
19/06/2018,40.5
20/06/2018,0.8
21/06/2018,0
22/06/2018,28.2
23/06/2018,14.9
24/06/2018,2.2
25/06/2018,0
26/06/2018,0
27/06/2018,13.4
28/06/2018,0
29/06/2018,23.9
30/06/2018,9.3
1/7/2018,15
2/7/2018,0
3/7/2018,0
4/7/2018,3.5
5/7/2018,14.7
6/7/2018,0.3
7/7/2018,5.6
8/7/2018,0
9/7/2018,0
10/7/2018,0.6
11/7/2018,0.3
12/7/2018,17.1
13/07/2018,0
14/07/2018,0
15/07/2018,4.3
16/07/2018,24.5
17/07/2018,0
18/07/2018,0
19/07/2018,9.9
20/07/2018,0
21/07/2018,0
22/07/2018,0
23/07/2018,2.3
24/07/2018,4
25/07/2018,0
26/07/2018,0.3
27/07/2018,22.5
28/07/2018,0.2
29/07/2018,12.5
30/07/2018,0
31/07/2018,0
1/8/2018,0.3
2/8/2018,10.2
3/8/2018,0
4/8/2018,0
5/8/2018,2.2
6/8/2018,0.3
7/8/2018,0
8/8/2018,3.8
9/8/2018,5.9
10/8/2018,0
11/8/2018,2.3
12/8/2018,60.8
13/08/2018,0
14/08/2018,0
15/08/2018,0
16/08/2018,15.4
17/08/2018,4
18/08/2018,18.6
19/08/2018,0
20/08/2018,20.1
21/08/2018,9.8
22/08/2018,3.5
23/08/2018,5.3
24/08/2018,34.4
25/08/2018,0
26/08/2018,11.1
27/08/2018,0
28/08/2018,0
29/08/2018,10.3
30/08/2018,1.1
31/08/2018,0
1/9/2018,30.8
2/9/2018,8.9
3/9/2018,9.4
4/9/2018,0
5/9/2018,21.5
6/9/2018,0.3
7/9/2018,0
8/9/2018,7.7
9/9/2018,0
10/9/2018,19.7
11/9/2018,0
12/9/2018,0
13/09/2018,19.1
14/09/2018,0
15/09/2018,0
16/09/2018,0
17/09/2018,1.5
18/09/2018,0
19/09/2018,1.5
20/09/2018,0
21/09/2018,0
22/09/2018,0
23/09/2018,0
24/09/2018,6.2
25/09/2018,1
26/09/2018,0
27/09/2018,0
28/09/2018,0
29/09/2018,0
30/09/2018,0.3
1/10/2018,0
2/10/2018,12.1
3/10/2018,0
4/10/2018,0
5/10/2018,0
6/10/2018,0
7/10/2018,0
8/10/2018,0
9/10/2018,0
10/10/2018,0
11/10/2018,0
12/10/2018,0
13/10/2018,0
14/10/2018,0
15/10/2018,0
16/10/2018,0
17/10/2018,0
18/10/2018,0
19/10/2018,0
20/10/2018,0
21/10/2018,0
22/10/2018,0
23/10/2018,0
24/10/2018,0
25/10/2018,0
26/10/2018,0
27/10/2018,0
28/10/2018,0
29/10/2018,0
30/10/2018,0
31/10/2018,0
1/11/2018,0
2/11/2018,0
3/11/2018,0
4/11/2018,0
5/11/2018,0
6/11/2018,0
7/11/2018,0
8/11/2018,0
9/11/2018,0
10/11/2018,0
11/11/2018,0
12/11/2018,0
13/11/2018,0
14/11/2018,0
15/11/2018,0
16/11/2018,0
17/11/2018,0
18/11/2018,0
19/11/2018,0
20/11/2018,0
21/11/2018,0
22/11/2018,0
23/11/2018,0
24/11/2018,0
25/11/2018,0
26/11/2018,0
27/11/2018,0
28/11/2018,0
29/11/2018,0
30/11/2018,0
1/12/2018,0
2/12/2018,0
3/12/2018,0
4/12/2018,0
5/12/2018,0
6/12/2018,0
7/12/2018,0
8/12/2018,0
9/12/2018,0
10/12/2018,0
11/12/2018,0
12/12/2018,0
13/12/2018,0
14/12/2018,0
15/12/2018,0
16/12/2018,0
17/12/2018,0
18/12/2018,0
19/12/2018,0
20/12/2018,0
21/12/2018,0
22/12/2018,0
23/12/2018,0
24/12/2018,0
25/12/2018,0
26/12/2018,0
27/12/2018,0
28/12/2018,0
29/12/2018,0
30/12/2018,0
31/12/2018,0
1/1/2019,0
2/1/2019,0
3/1/2019,0
4/1/2019,0
5/1/2019,0
6/1/2019,0
7/1/2019,0
8/1/2019,0
9/1/2019,0
10/1/2019,0
11/1/2019,0
12/1/2019,0
13/01/2019,0
14/01/2019,0
15/01/2019,0
16/01/2019,0
17/01/2019,0
18/01/2019,0
19/01/2019,0
20/01/2019,0
21/01/2019,0
22/01/2019,0
23/01/2019,0
24/01/2019,0
25/01/2019,0
26/01/2019,0
27/01/2019,0
28/01/2019,0
29/01/2019,0
30/01/2019,0
31/01/2019,0
1/2/2019,0
2/2/2019,0
3/2/2019,0
4/2/2019,0
5/2/2019,0
6/2/2019,0
7/2/2019,0
8/2/2019,0
9/2/2019,0
10/2/2019,0
11/2/2019,0
12/2/2019,0
13/02/2019,0
14/02/2019,0
15/02/2019,0
16/02/2019,0
17/02/2019,0
18/02/2019,0
19/02/2019,0
20/02/2019,0
21/02/2019,0
22/02/2019,0
23/02/2019,0
24/02/2019,0
25/02/2019,0
26/02/2019,0
27/02/2019,0
28/02/2019,0
1/3/2019,0
2/3/2019,0
3/3/2019,0
4/3/2019,0
5/3/2019,0
6/3/2019,0
7/3/2019,0
8/3/2019,0
9/3/2019,0
10/3/2019,0
11/3/2019,0
12/3/2019,0
13/03/2019,0
14/03/2019,0
15/03/2019,0
16/03/2019,0
17/03/2019,0
18/03/2019,0
19/03/2019,0
20/03/2019,0
21/03/2019,0
22/03/2019,0
23/03/2019,0
24/03/2019,0
25/03/2019,0
26/03/2019,0
27/03/2019,0
28/03/2019,0
29/03/2019,0
30/03/2019,0
31/03/2019,0
1/4/2019,0
2/4/2019,0
3/4/2019,0
4/4/2019,0
5/4/2019,0
6/4/2019,0
7/4/2019,0
8/4/2019,0
9/4/2019,0
10/4/2019,0
11/4/2019,0
12/4/2019,0
13/04/2019,0
14/04/2019,0
15/04/2019,0
16/04/2019,0
17/04/2019,0
18/04/2019,0
19/04/2019,0
20/04/2019,0
21/04/2019,0
22/04/2019,0
23/04/2019,0
24/04/2019,0
25/04/2019,0
26/04/2019,0
27/04/2019,0
28/04/2019,0
29/04/2019,0
30/04/2019,0
1/5/2019,1.1
2/5/2019,0
3/5/2019,0
4/5/2019,0
5/5/2019,0
6/5/2019,0
7/5/2019,0
8/5/2019,8.5
9/5/2019,8.3
10/5/2019,0
11/5/2019,0
12/5/2019,1.1
13/05/2019,0
14/05/2019,0
15/05/2019,0
16/05/2019,0.5
17/05/2019,0
18/05/2019,0
19/05/2019,0
20/05/2019,12.6
21/05/2019,0
22/05/2019,0
23/05/2019,0
24/05/2019,0
25/05/2019,0
26/05/2019,0
27/05/2019,3
28/05/2019,0
29/05/2019,0
30/05/2019,0
31/05/2019,0
1/6/2019,0
2/6/2019,0
3/6/2019,0
4/6/2019,21.5
5/6/2019,0
6/6/2019,0
7/6/2019,14.7
8/6/2019,0
9/6/2019,0
10/6/2019,0
11/6/2019,0
12/6/2019,3.3
13/06/2019,0
14/06/2019,0
15/06/2019,0
16/06/2019,0
17/06/2019,0
18/06/2019,0
19/06/2019,0
20/06/2019,0
21/06/2019,0
22/06/2019,0
23/06/2019,0
24/06/2019,5
25/06/2019,0
26/06/2019,0
27/06/2019,23
28/06/2019,0
29/06/2019,0
30/06/2019,0
1/7/2019,1
2/7/2019,0
3/7/2019,4.3
4/7/2019,13.1
5/7/2019,20.6
6/7/2019,0
7/7/2019,38.3
8/7/2019,17.1
9/7/2019,0
10/7/2019,29
11/7/2019,0
12/7/2019,1.1
13/07/2019,0
14/07/2019,23.1
15/07/2019,0
16/07/2019,0
17/07/2019,1
18/07/2019,0
19/07/2019,0
20/07/2019,0
21/07/2019,41.2
22/07/2019,33.8
23/07/2019,0
24/07/2019,29.2
25/07/2019,0
26/07/2019,0
27/07/2019,11.9
28/07/2019,6.6
29/07/2019,38
30/07/2019,0
31/07/2019,0
1/8/2019,17.2
2/8/2019,0
3/8/2019,0
4/8/2019,2.2
5/8/2019,0
6/8/2019,0
7/8/2019,16.3
8/8/2019,49.1
9/8/2019,0
10/8/2019,0
11/8/2019,0
12/8/2019,15.5
13/08/2019,0
14/08/2019,0
15/08/2019,13.2
16/08/2019,0
17/08/2019,24.4
18/08/2019,37.2
19/08/2019,0
20/08/2019,56.2
21/08/2019,1.5
22/08/2019,1.2
23/08/2019,0
24/08/2019,11.2
25/08/2019,4
26/08/2019,1.8
27/08/2019,1.3
28/08/2019,0
29/08/2019,52.4
30/08/2019,0
31/08/2019,0
1/9/2019,0
2/9/2019,0
3/9/2019,0
4/9/2019,0
5/9/2019,0
6/9/2019,7.5
7/9/2019,0
8/9/2019,2.4
9/9/2019,0.3
10/9/2019,1.6
11/9/2019,1.5
12/9/2019,0.3
13/09/2019,0
14/09/2019,0.3
15/09/2019,0
16/09/2019,6.3
17/09/2019,0
18/09/2019,1
19/09/2019,0
20/09/2019,0
21/09/2019,0
22/09/2019,0
23/09/2019,0
24/09/2019,0
25/09/2019,0
26/09/2019,0
27/09/2019,0
28/09/2019,0
29/09/2019,0.3
30/09/2019,0
1/10/2019,0
2/10/2019,0
3/10/2019,0
4/10/2019,0
5/10/2019,0
6/10/2019,4.1
7/10/2019,0
8/10/2019,20.6
9/10/2019,0
10/10/2019,0
11/10/2019,0
12/10/2019,0
13/10/2019,0
14/10/2019,0
15/10/2019,0
16/10/2019,0
17/10/2019,0
18/10/2019,0
19/10/2019,0
20/10/2019,0
21/10/2019,0
22/10/2019,0
23/10/2019,0
24/10/2019,0
25/10/2019,0
26/10/2019,0
27/10/2019,0
28/10/2019,0
29/10/2019,0
30/10/2019,0
31/10/2019,0
1/11/2019,0
2/11/2019,0
3/11/2019,0
4/11/2019,0
5/11/2019,0
6/11/2019,0
7/11/2019,0
8/11/2019,0
9/11/2019,0
10/11/2019,0
11/11/2019,0
12/11/2019,0
13/11/2019,0
14/11/2019,0
15/11/2019,0
16/11/2019,0
17/11/2019,0
18/11/2019,0
19/11/2019,0
20/11/2019,0
21/11/2019,0
22/11/2019,0
23/11/2019,0
24/11/2019,0
25/11/2019,0
26/11/2019,0
27/11/2019,0
28/11/2019,0
29/11/2019,0
30/11/2019,0
1/12/2019,0
2/12/2019,0
3/12/2019,0
4/12/2019,0
5/12/2019,0
6/12/2019,0
7/12/2019,0
8/12/2019,0
9/12/2019,0
10/12/2019,0
11/12/2019,0
12/12/2019,0
13/12/2019,0
14/12/2019,0
15/12/2019,0
16/12/2019,0
17/12/2019,0
18/12/2019,0
19/12/2019,0
20/12/2019,0
21/12/2019,0
22/12/2019,0
23/12/2019,0
24/12/2019,0
25/12/2019,0
26/12/2019,0
27/12/2019,0
28/12/2019,0
29/12/2019,0
30/12/2019,0
31/12/2019,0
1/1/2020,0
2/1/2020,0
3/1/2020,0
4/1/2020,0
5/1/2020,0
6/1/2020,0
7/1/2020,0
8/1/2020,0
9/1/2020,0
10/1/2020,0
11/1/2020,0
12/1/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/2/2020,0
2/2/2020,0
3/2/2020,0
4/2/2020,0
5/2/2020,0
6/2/2020,0
7/2/2020,0
8/2/2020,0
9/2/2020,0
10/2/2020,0
11/2/2020,0
12/2/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
